,,Agent,Bilateral Economic Contract,Cash Event,Economic Agent,Economic Event,Economic Exchange,Good Transfer Conditional Commitment,Money Transfer Conditional Commitment,Package,Provider,REA Core Ontology - Duality,Receiver,Sell Event,duality (derived relation),fulfills,guarino2018ontological,inheres in,involves,reciprocity (mutual existential dependence),,Activity,Agent,EstateOwner,HouseHold,Intention,LandManager,LandOwner,Landlord,Organization,PhysicalAgent,Resident,ServiceCenter Agent,diagram1,grueau2013towards,social agent,subagents,,Academic Roles,ActiveClass,ActiveCurriculum,ActiveProfessor,Center,Class,ClassEnrollment,Colegiado,Course,CourseCoordinator,Curriculum,Date,Department,DepartmentChief,Discipline,Disciplines,EgressStudent,Enrollment,Field,Higher Education Institution,InactiveClass,InactiveCurriculum,InactiveProfessor,Organization,Parity,Person,Professor,ProfessorMandate,RegularStudent,Semester,Student,StudentMandate,SuspendedStudent,The University Model,University Ontology,Year,boundTo,center,colegiado,composedBy,coordinatedBy,course,curriculum,ends at,fullfiledBy,groups,hasStudent,manages,offers,organizes,provided trough,starts at,student,teaches,, affects >, subscribes >,0..*,1,1..*,< affects,< handles,< installed_by,< installed_on,< involves,< managed_by,< works_at,<<mediation>>,AuthoritySubscription,Available,Berth,Bridge,BridgeSensor,Canal,Canal Authority,Capacity,Cargo (Containers),ChamberLength,ChamberWidth,CompanySubscription,Consequence,ContainerSensor,Contract,Data,DataGeneration,DataSharing,Delivered,Depth,Destination,DigitalTwinPlatform,Disruption,DisruptionManagement,DisruptionResolvement,Distance,Duration,EmergencyResponseTeam,Employment,EndPort,HumanError,IOTDevice,InTransit,Infrastructure Worker,InstallationContainer,InstallationLock,InstallationPort,InstallationVessel,Integration,Length,Load,Loading,Location,Lock,LockSensor,M12 Research Project,MaxDepth,MaxHeight,MechanicalFailure,Nonoperational,NonoperationalBridge,NonoperationalLock,NotOccupied,NotTaken,Occupied,OntoUML Digital Twin Model,OntoUML Disruption Model,OntoUML Domain Model,Operating,Operation,OperationBridge,Operational,OperationalLock,Organization,Origin,Parked,Person,Port,PortInfrastructure,PortOrganization,PortSensor,RegulatoryBody,Sailing,Shipping Company,Skipper,SkipperSubscription,StartPort,Taken,Team,Trip,Unavailable,Vessel,VesselSensor,Waiting,WeatherEvent,Weight,Width,accessed_by >,affects >,deals_with >,employs >,gives_access >,installed_by >,installed_on >,integrates >,results_in >,subscribes >,takes >,uses >,"{ disjoint, complete }",{ joint },,0..*,0..1,1,Actors-Roles,Agentive Legal Institution,Appeal Deadline Passed Without Appeal,Appeal Made,Appealable Legal Case Decision,Appealable Legal Order Document,Appealed,Appealing Case Party,Applicable Law Legal Relator,Audit,Authority With Mandate To Enforce,Case Party,Confirmation,Court,Courts,Decisions,Dismiss,Duty,Duty Bearer,Enacted Piece of Legislation,Entered Into Force,Events,Events-Relators-Norms,Lawmaker,Legal Agent,Legal Case Decision,Legal Enforcement,Legal Event,Legal Level,Legal Norm,Legal Normative Description,Legal Normative Descriptions,Legal Order Document,Legal Order Relator,Legal Order Relator From Appealable Decision,Legal Order Relator From Non-Appealable Decision,Legal Relator,Legal Role,Legal Thing,Legal-Enforement2,Legal-Normative-Descriptions,Legal-Relator-Mode,Legislation Enactment,Legislation Repeal,Legislation creation,Legislation-Creation,Modify,Non-Appealable Legal Case Decision,Non-Appealable Legal Order Document,Normative-Description,Organisation,Overrule,Pending,Piece of Legislation,Power-Submission to Sanction,Private Company,Public Authority,Public Authority With Mandate To Enforce,Repealed Piece of Legislation,Right,Right Holder,Right-Duty of Audit,Role-Event-Relator,Supervised Organisation,Supervision Decision,Supervision Execution,Supervision Mandate,Supervisory Authority,Vacate,appeals,base diagram,beared by,can decide to,correlates,correlation,decides,defines,grounded on,has corrective powers,has right-duty against,is content of,is fulfilled by,legal Events,must audit,prescribed by,receiver of,takes part in,,AALSystems,AcceptanceUse,Accessibility,Actuator,Adaptability,Adaptivity,Added to Onto4Elev after validation with Industry,Adequacy,Airports,Analyzeability,Architect,Asylum,Authenticity,Autonomy,Autosafe,Availability,Banks,Barrier,Bearing,BehaviorTime,Benefit,Braille,Button,ButtonEmergency,Camera,Capacity,Caregiver,CentralHydraulic,Chain,Churches,CivilEngineer,Class Diagram1,Clinics,Coexistence,Comfort,ComfortServices,CommandByVoice,CommercialEnvironments,Compatibility,CompletenessContext,Compliance,ConfidenceSecurity,Confidentiality,ContactorRelay,CorporativeSecurity,CoverageContext,CurrentGuided,Decrees,DeviceControlPlatform,DiningRoom,Display,DomesticCompanion,EconomicRiskMitigation,Efficacy,Efficiency,EfficiencyPerformance,Elderly,ElectricDevice,ElectronicCurtainSecurity,Elements added to Onto4Elev that meet the PEV's and were raised in the literature,Elements inherited from Onto4CAAL,EnclosedBox,Environment,EthicalRequirement,ExternalAssistanceComfort,ExternalStandards,Familiar,FinalUser,Flexibility,FunctionalAdequacy,FunctionalAptitude,FunctionalCompleteness,FunctionalCorrection,FunctionalRequirement,Gear,"GearWheel
",GeriatricHouse,Guides,Handicapped,Hardware,House,HydraulicPiston,IEC,IEC 60335-1,IEC-60204-1,ISO,ISO 9085-1,Independence,Instability,Integrity,Intercom,InternalStandardsPolicies,Interoperability,InverterFrequency,Justice,Key,Laws,Learning,LedLamps,Legislation,LimiterSpeed,LimitingKeyFinalPercourse,LivingRoom,LongStayElderlyInstitution,Loyalty,MainEntrance,Maintainability,Manufacturer,Maturity,MechanicalBlockingDevice,MechanicalComponent,MechanicalEngineer,MedicalHousing,MemberTimeDev,MitigationEnvironmentalRisk,MitigationHealthSafetyRisks,Modibility,Modularity,MoralGoodness,NBR,NBR 10982,NBR 12892,NBR 16042,NBR 9050,NBR ISO 9386-1,Non-FunctionalRequirement,NonMaleficence,NormativeInstructions,NotRepudiation,NutDrive,Operator,Opinions,Ordinances,Organization,People,Pharmacies,Pinion,Pleasure,Policy,Portability,PressureReliefValve,PrivacyData,PrivacyOnUse,ProductQuality,ProtectionAgainstUserErrors,ProtectorSill,PublicOffices,PublicPlaces,QualityUse,RackDrive,Recoverability,Reliability,Replaceability,Requirement,RequirementQuality,Resolutions,Responsibility,"Restaurants
",Reuse,RiskFree,Safety Brake,SafetySwitch,Satisfaction,Security,SecurityNut,Sensor,Signaling,SocialAcceptance,SocialEnvironmentalResponsibility,SocialRiskMitigation,Software,Sound,Sow,SpecificationRequirements,SpindleTrigger,Stakeholder,StandardizationResearchEthicsCommittee,StopSwitch,Supermarkets,SwitchLooseningCableCurrent,Switches,Term,Testability,ToleranceError,Traceability,TransportationServices,TrustUse,Usability,UseResources,UserInterfaceAesthetics,UserOperability,Utility,Valve,ValveFall,ValveSenseDown,VerticalLiftingPlatform,causeNegativeImpact,causePositiveImpact,define,hasRequirement,influence,itHas,ofConfidentiality,ofResponsability,teste,usedIn,uses,/EMSmanagesEquipment,/EMSmanagesRack,/EMSmanagesShelf,/EMSmanagesSlot,/EMSmanagesSubSlot,Abstraction Of Co-Localization,AssociationClass1,AssociationClass2,AssociationClass3,AssociationClass4,AssociationClass5,AssociationClass6,AssociationClass7,AssociationClass8,AssociationClass9,CTPterminesSNC,CTPterminesSNCofPTP,Connection Termination Point,EMS,EMS Composed Of ME,EMS That Manages,EMS That Manages Equipment,EMS That Manages Rack,EMS That Manages Shelf,EMS That Manages Slot,EMS That Manages SubSlot,EMSmanagesME,Equipment,EquipmentHolder,Equipment_PTP,Fitting Shelf-Rack,Fitting Slot-Shelf,Fitting Socket-Equipment,Fitting SubSlot-Slot,Glossary,ME,ME Composed Of PTP,ME Composed Of Rack,MEComposedByCo-Localization,ME_PTP,ManagedElement,Management,PTP of ME,PTPhasSNCtermination,PTPisCo-Located,PTPisPhysicalResourceOf,Physical Termination,Physical Termination Point,Rack,Rack Composed Of Shelf,SNC Termination,Shelf,Shelf Composed Of Slot,Slot,Slot Composed Of SubSlot,Socket,Socket Composed Of Equipment,SubSlot,TMForum,TP,Termination Point,endsEquipment,equipmentEndsAt,equipmentTerminatedByPTP,fit in,freddy,groups,is in,managed,manager,rackHoldsShelf,rackIsPhysicalResourceOf,shelfHoldsSlot,slotHoldsSubSlot,socketHoldsEquipment,suffers,{complete},"{disjoint, complete}",,AplleEndocarp,Apple,AppleAspect,AppleBatch,AppleColor,AppleColorSpace,AppleCultivar,AppleDiseaseType,AppleDisorderType,AppleDisposition,AppleEndurant,AppleExocarp,AppleFeature,AppleHandlingActivity,AppleHarvest,AppleLowNutritionalFactor,AppleNutritionalFactor,ApplePart,ApplePathogenInfectionPhotograph,ApplePathogenInfectionPrototypeAssignment,ApplePathology,ApplePathologyEnablingFactor,ApplePathologyManifestation,ApplePathologyType,ApplePostHarvestPathologyEnablingFactor,ApplePreHarvestPathologyEnablingFactor,AppleQuality,AppleQualitySpace,AppleQualityState,AppleStain,AppleStorage,AppleSubstance,AppleSymptomManifestation,AppleSymptomType,AppleSymptomsPhotograph,AppleSymptomsPrototypeAssignment,AppleTaste,Apples_Postharvest_Diseases,Building,Event,GasConcentration,GasConcentrationQualitySpace,HoleInApple,Humidity,HumidityQualitySpace,InadequatePhysicalQualityStateOfSpatialEntityDuringAppleHandling,InfectedAppleSubstance,InsectStingInApple,Models,Pathogen,PathogenCollective,PathogenSign,PathogenType,PathologicalAppleSubstance,Person,Photograph,PhotographAutorship,Photographer,PhysicalQualitySpace,PhysicalQualityState,PhysicalQualityStateOfSpatialEntityDuringAppleHandling,PressureMarkInApple,PrototypicalApplePathogenSignPhotograph,PrototypicalAppleSymptomsPhotograph,PysicalQuality,SpatialEntity,SpatialRegion,StorageFacility,Temperature,TemperatureQualitySpace,associated_with,begin,diagram1,diagram2,diagram3,diagram4,diagram5,dispositional_factor_for,end,grounded_in,hasValue,has_value,occurs_during,occursin,represents,{redefines},,DecodedBond,DetectBond,DetectEMW,EMField,EMWIsDetected,EMWIsGenerated,EMWIsPropagated,EMWave,EMWave2,FreeSpace,FreeSpace2,GenerateEMWave,HandShakeBond,Information,Interface,Interface2,Medium,Medium2,MonitoredBond,MonitoredSender,Permittivity,PropagateEMW,Receiver,Receiver2,RxIntfSituation,SelectedBond,SelectedSender,Sender,Sender2,Sensitivity,SgnRoles,Signal,Signal2,Sink,Source,TXIntfSituation,UnWantedSignal,WantedSender,WantedSignal,ableToRx,ableToTx,activates,bandwidth,basic_bond,decodes,decodesSignal,detection_decoding,detects,detectsSignal,fgcs2023,finishAt,frequency,generates,handShakes,intf,isServedBy,monitors,power,poweredOn,propagates,senderTypes,signal_interaction,srcsnk,standsIn,startAt,{incomplete},,1,Adress,Climbing,Cycling,"GeometryType {complete, disjuncted}",Hiking,Line String,Model,Multi Line String,Multi_point,Point,Skiing,Tourist Guide,Winery visit,activity,activity certificate,adress,being processed,booking,castel visit,certification,church visit,city center visit,ciy,completed,compose,connecctedFrom,connectedTo,coordinate,create,credit/debit card payment,cultural visit,date,day,define,distric,duration,end point,feedback,finish,float,food and wine tour,for,geometry,geospatial feature,hold,hours,how to arrive,identifier,in progres,int,is defined,itinerary,language,language certificate,latitude,location,long,longitude,managed by,minute,month,museum visit,need,offer,online payment,paid,paid by,path,payment,plan,planed,point,points,price,project,receipt,resturant visit,specific for,sport activity,starting point,starting time,street,string,time,title,tourist,touristAttraction,user,view0_create_and_book_itinenrary,view1_taxonomy_activity,view2_datatypes,write a feedback,written on,year,zip code,"{complete,disjuncted}",{complete;disjouncted},"{completed,disjuncted}",{complete}
,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agent,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
