,,Aspect,ConceptualCategory,ContextCategory,ContextValue,ContextualElement,ContextualElementInput,ContextualElementInstance,ContextualElementWindowedInput,OperationalCategory,ParametrizedContextualElement,QoCParameter,SimpleQoCValue,SpaceCOn,characterizes,dul:Entity,hasAspect,hasCategory,hasContextValue,hasContextualElement,hasInput,hasQoCParameter,hasQoCValue,overlapPercentage,qudt:Quantity,qudt:Quantity {Frequency},qudt:Quantity {Time},qudt:hasQuantity,samplingRate,time:Instant,timestamp,windowSize,xsd:double,BeingControlled,BeingSensed,Channel,Communication,Control Parameter Communication,Controller,Dispatcher,MA with TSR,Message,Monitor,Mover,On-board System,Place,Provider,RBC,Receiver,SDU,Sensor,Speed/Distance Message,SpeedControl,TSR Area,Train,Train Control System,Train Control System 1,Train Control System 2,Train Wheel,Transportation,Wireless Network,ontology,play,,Abhorrence,Acquire information,Acting,Action,Action Card,Action Draft,Action Planning,Action Points,Action Programming,Action based,Aesthetics,Afford,Agressiveness,Algorithm,All versus one,Alliance,Amusement,Anger,Anguish,Annoyance,Anxiety,Area Control,Area Enclosure,Area Movement,Areas,Argumentativeness,Assymetry,Auction,Aversion,Behaviour,Betting,Bitterness,Blocking,Bluffing,Camping,Card,Card Draft,Chit-pull,Co-operative Play,Colection,Collecting,Color Appreciation,Combo,Commodity Speculation,Communication,Compassion,Competition,Component,Compound Emotions,Convince,Count resources,Curiosity,Data Representation,Deck,Deduction,Derived,Despair,Desperation,Dice Rolling,Die,Die Marker,Disapointment,Discern,Discouragement,Disgust,Dislike,Distaste,Distraughtness,Diversion,Draft,Dread,Dynamics,Ecstasy,Emerge,Enjoyment,Evoke,Exasperation,Excitement,Expression,Fear,Fiero,Flexible strategy,Forcefull interpretation,Frustration,Fury,Gamble,Game,Game Balance,Game state change,Goal,Greed,Grid Movement,Grief,Grouping,Helplessness,Hopelessness,Horror,Human Shield,Identification,Impulse,Indirect effect,Intention of use,Intimidate,Joy,Line Drawing,Loathing,Mechanics,Memory,Meta-Game,Misery,Modular Board,Movement,Naches,Nervousness,Network Building,One versus all,Panic,Paper And Pencil,Partnership,Pattern,Pattern Building,Pattern Recognition,Peace,Phase,Pick-up and Delivery,Player Elimination,Playing patterns,Point-toPointMovement,Pool Building,Press Your Luck,Pride,Protection,Protectionism,Random Draw,Reduce options,Reinforce,Reject objectives,Rejoicing,Relief,Repugnance,Resignation,Resource,Resource Management,Resource extinction,Revenge,Revulsion,Risky play,Rock-Paper-Scizors,Role_Playing,Ruleset,Rush the game,Sacrifice,Sadness,Safe play,Schadenfreud,Secret Unit Depoyment,Self objective,Sensory Pleasure,Set Colection,Simultaneous Action Selection,Singing,Small talk,Sorrow,Stimulate,Stock Holding,Storytelling,Strategic choices,Survival_A,Survival_D,Take That,Teams,Terror,Tile,Tile Placement,Time-Track,Token,Trading,Trepidation,Trick-Taking,Variable Phase Order,Variable Player Powers,Vengefulness,Victory Points,Voting,Wonder,fear,ontology,,Agent,Artefact design,Artifact,Artifact Ontology,Artifact Use,Artifact universal,Artifact variant,Assertive (factagenic),Attributed Capacities,Attributed Capactities,Capacities,Capacity,Capacity universal,Communicative acts,Complex Action Universal,Design,Design conversation,Design object,Designer,Directive (actagenic),Disposed,Employed,Field,In distribution,In maintenance,In production,In use,Instrument,Intention,Make goal,Make plan,Make process,Maker,Making,Material source,Normative Description,Object Description,Observation,Physical Object,Plan Description,Planned,Practice,Proposition,Result,Source,Technical Object,Technical Object Lifecycle,Technical object,Testing,Usage,Usage condition,Usage effect,Use condition,Use effect,Use goal,Use plan,Use process,User,Using,conforms to,describes,goal,identifies,ontology,proper specializes,satisfies,warrant,Agent,Artifact,Collaboration Ontology,CollaborationArtifact,CollaborationSession,CollaborativeAction,Communication,Communication Ontology,CommunicationAction,Cooperation,Cooperation Ontology,Language,Message,NonVerbalLanguage,Objective,Participant,Participation,PriorityLevel,Protocol,RealSite,Receive,Send,Site,VerbalLanguage,VirtualSite,aimed at,caused by,consumes,depend on,encoded,executes,generates,happens in,has,higherThan,knows,moreImportantThan,oliveira2007towards,uses,{essential=true},{extensional},,Agent,Aggregated Exchange Power,Bidirectional Flow VC Token,Bidirectional VC Control,Closed VC Token,Control,Currency,Currency Quality Space,Currency Quality Space Structure,Digital Monetary Object,Exchange Power,Exchange Power and Purchasing Power,Exchange Power in Currency,Exchange Power in VC,FI Monetary Credit,FI Monetary Debt,Financial Institution,Financial Institution Credit/Debt Relation,Institution-based Trust,Monetary Authority,Monetary Authority Credit/Debt Relation,Monetary Credit,Monetary Credit-Debt,Monetary Debt,Monetary Object,Monetary Object Type,Monetary System,Money Status Function Description,Money and Status Function,Money and Trust,Normative Description,Not Valid Monetary Object,Object,Object Type,Object-based Credit/Debt,Physical Monetary Object,Price,Pricing,Purchaseble VC Token,Purchasing Power,ROME,ROT,Reference Ontology of Money and Virtual Currencies,Registry-based Credit/Debt,Social Object,UFO,UFO-C,Unidirectional Flow VC Token,VC Control,Valid Monetary Object,Virtual Currency,Virtual Currency Quality Space,Virtual Currency Quality Structure,Virtual Currency Scheme Description,Virtual Currency System,Virtual Currency Token,Virtual Currency Token Type,Virtual Currency and Exchange Power,Virtual Currency and Trust,Virtual currency,admits,aggregated_exchange_power_value,credit_value,debt_value,defines,exchange_power_in_currency_value,exchange_power_in_vc_value,exchange_power_value,exchange_value,externaly dependent on,grounded on,inheres in,inhers in,instantiates moinetary object,instantiates object,instantiates virtual currency token,is component of,is controled,is creditor,is debtor,nominal_value,price_value,recognized by,structures,vc_token_price,vc_token_value,,Capability,Capability Level,Capability Manifestation,Capability Manifestation Context,Capability Manifestation Input,Capability Manifestation Output,Capability Outcome,Capability Output Aspect,Capability Phase,Capability Quality,Capability Subject,Capability Type,Capability-Bound Role,CapabilityCore,CapabilityManifestation,CapabilityType,Capable Object,Complex Capability,Core,Disposition,Disposition Type,Emergent Capability,Enabler Object,Event Type,Interactive Capability,Object,Object Quality,Object Type,UFO,base of,capability_ontology,changed in,characterization,composition,corresponds to,defined by,emergence,emerges from,has proper part,impacts,interact with,interaction,manifestation,more complex than,participation,specializes,stands in,supported by,undergoes interaction,used in,"{disjoint,incomplete}",{incomplete},,/causes,/has relation to,0..*,0..1,1,1 Human Rights Problems,1..*,10 Places,11 Detention Centres,12 Networks,13 Human Rights Protection System,14 Monitoring Process,15 Information Management,16 Legal Processes,2 Human Rights Violations,2..*,2...*,3 Events,4 Actions and Consequences,5 Consequences for Agent,6 Natural Persons,7 Agent Categories,8 Social Agents,9 Organisations,< defined by,< expressed by,Absused Person,Abusive Event,Adult,Affective Relationship,Affiliation,Age,Alleged Human Rights Violation,Assignmnent,Atomic Place,Benign Human Rights Problem,Causation,Child,Circumstantial Group,Common Member,Communication Channel,Complete Ownership,Complex Place,Confidentiality,Confirmed Human Rights Violation,Consequence For Agent,Consequence For Resulting Event Agent,Consequence On Collective,Consequence On Person,Criminal Organisation,De Facto Detainment,De Jure Detainment,Deceased Person,Detained,Detained Group,Detained person,Detainment,Detainment Conditions,Detention Centre,Digital File,Digital Folder,Digital Media Object,Disclose Information,Duty-bearer,Duty-bearer representative,E-OPL: Complex Organisation,E-OPL: Complex Organisational Unit,E-OPL: Multiorganisation,E-OPL: Organisation,E-OPL: Organisational Unit,E-OPL: Simple Organisation,E-OPL: Simple Organisational Unit,E-OPL: Standalone Organisation,E-OPL: Team,Economical Consequence,Element of Legally Defined Human Rights Violations,Ethnic Group,Ethnicity,FULL 1. Human Rights Problems,FULL 10. Places,FULL 11. Detention Centres,FULL 12. Networks,FULL 13. Human Rights Protection System,FULL 14. Monitoring Process,FULL 15. Information Management,FULL 16. Legal Process,FULL 2. Human Rights Violations,FULL 3. Events,FULL 4. Actions and Consequences,FULL 5. Consequences for Agent,FULL 6. Natural Person,FULL 7. Agent Categories,FULL 8. Social Agents,FULL 9. Organisations,Failed Responsibility To Promote,Failed Responsibility To Protect,Failed Responsibility To Respect,Family Relationship,Force At Work,Formal Organisation,Full OntoRights,Function Variation,Gender Identity,Geolocation,Goods Flow,Group,Guarantees Of Non-Repetition,Has Influence On,Head Member,Height,Human Rights Instrument,Human Rights Instrument Article,Human Rights Mechanism,Human Rights Problem,Human Rights Responsibility,Human Rights Standard,Human Rights Violation,Identity Group,InfluenceList,Informal Organisation,Information Exchange,Information Exchange Record,Information Flow,Information Piece,Informed Consent,Integrity Consequence,Intentional Event,Justice,Lead To,Legal Analysis,Legal Consequence,Legal Duty-bearer,Legal Perpetrator,Legal Process Relation,Legal Victim,Legally Defined Human Rights Violation,Living Person,Material Absuser,Media Object,Membership,MembershipTypeList,Memory,Merged With,Money Flow,Monitoring Event,Monitoring Event Participant,Monitoring Process,Monitoring Record,Monitoring Staff,Moral Duty-bearer,Nation State,Natural Person,Negative Consequence On Agent,Network Connection,Neutral,Observation Action,Observation Record,Official Legal Process,Official Legal Record,Oppose,Organisation Member,Original Media Object,Other Physical Object,OwnerShipList,Ownership,Paper Document,Partial Ownership,Perpetration by commission,Perpetration by ommission,Person Relationship,Personal Relationship,Physical Consequence,Physical Media Object,Place,Positive Consequence On Agent,Possible Human Rights Violation,Professional Relationship,Psychological Consequence,Receive Information,Recording,Religion,Religious Group,Remedy,Reparation,Reputational Consequence,Resulting Event,Rights-holder,Service Flow,Sex,Sexual Orientation,Site,State Authority,Supply Flow,SupplyFlowList,Support,Territorial Consequence,Truth,UFO-A: Non-Agentive Substantial,UFO-A: Substantial,UFO-B: Action,UFO-B: Atomic event,UFO-B: Complex event,UFO-B: Counter-factual situation,UFO-B: Event,UFO-B: Fact,UFO-B: Participation,UFO-B: Situation,UFO-B: Time Frame,UFO-C: Agent,UFO-C: Collective Social Agent,UFO-C: Goal,UFO-C: Human Agent,UFO-C: Institutional Agent,UFO-C: Intention,UFO-C: Social Agent,UFO-C: Social Object,UFO-C: Society,"UFO-L:
Agentive
Legal
Institution","UFO-L:
Singular Legal Agent",UFO-L: Conduct Legal Norm,UFO-L: Legal Agent,UFO-L: Legal Norm,UFO-L: Legal Normative Description,UFO-L: Legal Object,UFO-L: Legally Defined Event,UFO-L: Power Legal Norm,Weight,Witness,"[disjoint, complete}",active in,affected by,affiliated by,assessed by,assigned to,born in,catalyst for,causes,common member,complete,concerns mandate of,connected to,constituted by,defines,depends on,detained in,discovers,"disjoint, complete",employee,failed by,formal member,goods flow,grounds,had rights violated by,has a right against,has as propositional content,has part,head member,includes same elements as,informal member,inheres in,is content of,is satisfied by,neutral,oppose,other,partial,refers to,relates to,representation of,represented in,representing,states,submits to,supply flow,support,unknown,violates,within a,{complete},"{disjoint, complete]","{disjoint, complete}",{disjoint},,Agent,Agent View,Algorithm,Amplified Intelligence,Application,Application Goal,Artifact,Artifact Instantiation,Artifact Mutability,Build Activity,Business Process,Case Study,Case Type,Cases and Applications View,Causality,Classification,Concept,Conceptual Knowledge,Construct,Context,Context of Use,Contribution,Cross Case,DSR Project,Descriptive Knowledge,Design Process Knowledge,Design Product Knowledge,Design Theory,Designer,End-user,Epistemological View,Evaluated Knowledge,Evaluation,Exaptation,Explanation Power,Fact,Form Principle,Formal Theory,Foundation,Framework,Functional Principle,Generalizability,Goodness Criteria,Hypothesis,Implementation Principle,Improvement,Information Goodness Criteria,Intended Use,Interaction Goodness Criteria,Invention,Justification Knowledge,Knowledge,Knowledge Measure,MRT,Measurement,Method,Model,Multiple Case,PTiU,Perspective,Position,Prediction Power,Prescriptive Knowledge,Principle,Problem,Process,Project Repository,Publication,Research Activity,Researcher,Routine Design,Scope,Single Case,Society Goodness Criteria,Software Developer,Solution,Solution Alternative,Stakeholder,System user,Technical Procedure,Technique,Techology Goodness Criteria,Testable Proposition,Types of Knowledge View,Unverified Knowledge,Use Case,Validated Knowledge,Verified Knowledge,Workflow,abstracts,addresses,aimsTo,bundledIn,canBias,canDetermine,canDirect,canExplain,canFitSolution,canGeneralize,canJustify,canMeasure,canMeasureKnowledge,canMutate,canObjectify,canPredict,canPrescribe,canTest,canVary,can_Refine,carriesOut,concerns,confirmedBy,contextualizes,contributesTo,cumulativelyDevelops,demands,designs,evaluatesFitness,evaluatesProjectability,followedBy,formulatedBy,generates,identifies,illustrates,influences,informs,informsDevelopmentOf,initiates,instantiates,interrelatedTo,involves,isArchivedIn,isDisseminatedIn,manifestedIn,orderedIn,placesIn,produces,proposes,provides,providesInsight,providesOption,referredTo,representedIn,requiresInvolvementOf,researchedIn,resultsIn,setsBoundary,studies,testedBy,theorizedBy,translatedTo,usedFor,utilizedIn,verifiedBy,"{disjoint, complete}",{incomplete},,(motivating) INTENTION,1,Action,Agent,Belief,Benefit,Bias,Choice,Cognitive Bias,Consequence,Decision,Decision Making,Decision Resulting Action,Deliberation,Deprecated Bearer,Desire,Gain,Intention,Intrinsic Moment Type,Intrinsinc Moment,Intuition,"Intuition, Deliberation and Decision",Intuitive Choice,Loss,Loss Aversion,Mental Moment,PVA Component,Preference,Preferred Bearer,Psychological Preferred Bearer,Psychological Value,Psychological Value Ascription (PVA),Psychological Value Component,RVA Component,Rational Preferred Bearer,Rational Value,Rational Value Ascription (RVA),Rational Value Component,Reference Point,Risk Averse Preference,Risk Seeking Preference,Sacrifice,Situation,VA Component,Value,Value Ascription (VA),Value Bearer,Value Component,ValueBeholder,is satisfied by
,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
